Review	Sentiment
katastrofa pica je bila hladna i toliko slana da se jedva mogla jesti, prvi i poslednji put da sam odavde narucio nesto	0
"razocarenje hrana je stigla pre vremena. za razliku od svih americkih burgera u gradu, nema pomfrita. 

dodatno, srednji burger podrazumeva dva mesa a ne uvecanje. velika razlika je u pitanju i treba da bude naglaseno. 

narucili smo 5 burgera neke bez luka, nista nije bilo obelezeno.

hrana je ukusna ali nista specijalno. 

sam burger nije licio na burger nego na nekoherentan spoj mesa."	0
"najzad se setih najzad sam se setio da utorkom probam tu famoznu madjaricu na popustu. 

utisak: ne moze bolji odnos cena kvalitet od ovog. odlican pica po smesnoj ceni. uz besplatnu dostavu definitivno najjeftinije sto mozete naci. svaka cast!"	1
"taze super toplo! dostava je, kao i obicno, stigla 15ak minuta ranije. uvek su brzi, sve stize toplo, svaka cast!!!

hrana je bila super ukusna, juneci ribic je sjajan, meso vrlo kvalitetno, porcija velika (iako je narucena bez priloga), uz meso se dobija i malo povrca, isto vrlo svezeg i ukusnog!

sve sto sam do sada narucivala odavde je bilo sjajno. uz to, usluga je neprevazidjena i cene su stvarno i vise nego pristupacne :)"	1
svaka cast najbolji ste,ukus i kvalitet bez texta,dostava kao brzi ginzales stvarno svaka cast,odusevljen sam i prezadovoljan samo tako nastavite :)	1
"narudzbina nisam dobio pribor,pasta se ""stvrdnula"" bila dosta suva ne socna,palacinke narucene sa nutelom,ono je bilo sve samo.ne nutela...pohvale za dostavljaca"	0
picerija orao razocarenje. pica narucena pre skoro tri sata, a jos nije stigla. ja platiti necu, makar mi to bilo poslednje.	0
"opet ignorisu promo kod po drugi put ignorisu promo kod i naplacuju punu cenu.

plus nikada se ne moze naruciti pola stvari, i odbijaju porudzbine. ponekad pozovu da jave cega nema, drugi put moram ja zvati.

nikada nije bilo svih sitnih kolaca, tako da je bila lutrija pogoditi sta da se poruci :)"	0
tuga ovde neko ocigledno ne zna sta su pirincane nudle. ali dobro bar smo se najeli kupusa za narednih godinu dve .....	0
ne bih preporucio restoran dostava je kasnila, a cene su visoke u odnosu na kvalitet hrane koji je nizak.	0
"kapricoza nije bila kapricoza naruceno:
1 x kapricoza (50 cm)
dodaci: pileca salata (+40.00 rsd), govedja salata (+50.00 rsd)
govedja na jednu polovinu pileca na drugu, ak moze :)
cena: 940.00 rsd


samo 2-3 restorana/fast fooda su radila kada sam narucio (bozic), tako da za to svaka cast, sve sem toga i nije za pohvalu. 

dostavljac bio prijatan i rekao da je guzva, razumem ja to al moje je da ocenim - mogli su da odbiju narudzbinu ako ne mogu da je ispune kako treba. dato vreme od 2 sata , trebalo nesto preko 2 sata za dostavu. pica dosla hladna, imala dosta kackavalja i nesto sunke (mozda origano - mozda) - ni traga od ijedne pecurke ili masline. napomenuo da od 2l soka i besplatnih palacinki zelim palacinke - dobio 2x 0.5 koka kole. pilece i govedje salate stavili u zahvalnim kolicinama ali mi sve u svemu i nije mi bilo neko bozicno vece sto se hrane tice. rostilj me do sada ok sluzio kad narucim kod kuma, tako da cu se izgleda toga drzati ako ponovo budem narucivao."	0
"grillwood pica i palacinke napisali da dolaze za 60 minuta i dosli tacno za toliko. pica od 42cm je za razbijanje od klope za malu kintu, ali je kvalitet osrednji.
testo je tanko i hrskavo, ali pelata gotovo i nema. takodje nije bilo maslina koje su napisali da stavljaju, kao ni kecapa koje smo stiklirali kao dodatak. sunke je isto moglo da bude nesto vise.

palacinke su bezveze, umesto sosa od visnje, stavili su toping (sto su pozvali da pitaju da li moze pre dostave, jer nemaju visnje), a umesto eurokrema je bila rastopljena cokolada. plazma takodje nije bila originalna.
hrana je stigla topla, a dostavljac je ljubazan i usluzan."	0
cool zive palacinke, nije prava nutela.	0
"vojvodjanka (velika - 45 cm) nije mi jasno sta se dogodilo sa mojim proslim utiskom, koji je bio povoljan za razliku od ovoga. onda sam usao da pogledam utiske ostalih, i sem milos maki koja vas hvali na sav glas iako je pravilnikom sajta valjda preporucen jedan utisak. 

elem, minuta kao da sva svoja jela pravi za minutu. tako i pizza izgleda, testo namazano kecapom i odozgo nabacano svega sto pise u receptu. no dobro, valjda je njihov moto, kolko para toliko i muzike, pa se za 640 dinara koliko kosta komad testa premazan necim sto treba da podseca na nadev za pizzu, i ne smem preterano zaliti.

dostava odlicna, sve pohvale za momke, pre sam kukao na tih 200 dindzi, al oni bar svoj posao opravdaju kvalitetom usluge."	0
"great place! i ordered two pizzas from hedansa because my friend recommended this place to me. 

they originally sent me the wrong size pizza but after i contacted them, they offered to send me another pizza for free.

the food was really delicious. i would definitely eat here again."	1
"kasni i tako, narucili smo u 12 i jos uvek cekamo isporuku....

ranije smo jeli ovde i super je hrana...kad stigne (ako stigne)"	1
nista posebno usluga je ok stigli pre vremena. hrana onako previse srpska nema tu nista meksicko nikakav zacin nista	0
brzina zelimo brzu dostavu!	1
super savrseno izgleda, lepo zacinjeno, brza dostava. porucicemo opet	1
nisam zadovoljan porcija paste sa 4 vrste sira je bila nekako suva, jedva da je bilo kremasto. testenina nije bila sveza, rezanca slepljena... horor. nisam hejter ali verujte mi da je ovo zaista bila najgora pasta sa 4 vrste sira koju sam u zivotu probao... nije mi zao para, samo se nadam da ce drasticno poraditi na kvalitetu za u buduce, jer sa ovim nema sanse da opstanu.	0
zaista toplo dostavljac je bio tacan i ljubazan. hrana topla i lepo zapakovana (nista nije bilo prosuto, kao sto se moze ocekivati kod ovakvih jela), a najvaznije ukusna. preporuka za sve koji nisu u mogucnosti da spreme sebi rucak.	1
odlican rostilj cevapi odlicni, svinjski vrat bez kostiju takodje. topla preporuka za domacu pogacu.	1
"prevara narucio sam pasulj sa rostiljskom kobasicom i dobio carnexov gotov pasulj u drugoj ambalazi.  

po opisima ostalih kuvanih jela rekao bih da su i ona carnexova. 

svasta sam doziveo narucujuci hranu iz nepoznatih restorana, ali ovakav bezobrazluk nikad."	0
madjarica 32cm dobra pica. debelo testo je taman prave debljine, nije kao u cao piceriji predebelo. za tanko ne znam. ko voli ljuti preporucujem da naruci ovo. velicina taman za jednu malo jacu osobu :)	1
.... jos jednom , sve pohvale !!!	1
"za izbegavanje poruceno:
1 x fresh burger
1 x fish burger
1 x americke palacinke sumsko voce i slag

kasnili su 15 minuta, kako danas nije bilo guzve u saobracaju ne vidim razlog. nikom nije palo na pamet da se izvini, valjda ne spada u politiku kuce. hrana je bila hladna i prilicno neukusna. da je stigla topla mozda bi nesto i valjala. kod burgera je dominirao ukus bibera. sir jeftin i neukusan. burger na silu uguran u premalu kutiju, pa je dosao zdudan. nije meni problem da platim vise ze kvalitetnu hranu i uslugu, ali toga ovde nema. sve u svemu - za izbegavati."	0
odlicno preporuka. hrana ukusna, porcije  pristojne.	1
naoruzati se strpljenjem. kada vas 9 ljudi pita 'dolaze li ?' jer se obecanih 50 pretvorilo u 1h i 45 min,  a na sve to dodate cinjenicu da vam se ista stvar desava po drugi put sa istim restoranom,  shvatite da bi za porudzbine od preko 3.000 din mozda trebalo izabrati neku drugu opciju. u protivnom,  poslace vas po burek i jogurt.	1
iznad proseka nista spektakularno, ali sasvim korektni italijanski minjoni. ukus taman kako treba, mozda malcice jace ispeceno s donje strane. lepo upakovano, toplo, dostavljac tacan i ljubazan. bilo bi dobro kad bi city pizza krenula da radi i rostilj, onda bi i narudzbe bile vece :)	1
prosek brza dostava (iako pizza i nije bila previse topla), cena okej,  pizza (kapricoza i diablo) prosecnog ukusa, moze mnogo bolje.	0
fantasticna pizza probali smo par pica, svaka je bila odlicna.	1
"utisak dostava je kasnila, stavili ste 60 min, a stiglo je sa 10-ak min zakasnjenja.
palacinke sa nutelom stigle hladne. nafilovane dovoljno, ali testo je gumeno.
sto se tice americkih palacinki sa javorovim sirupom, porcija je prilicno mala s obzirom na cenu, a sirupa apsolutno nigde. niti se oseca, niti se vidi. na dnu ga je kao bilo u nekim tragovima. jako suvo, kao sto se vidi i na slici, ako su vec sa tim prelivom, onda ga bar stavite."	0
"pizza roma sjajno!

iznenadjem sam sa pizzom, zaista pozitivan utisak! dostava tacna, sve je na vrlo profesionalnom nivou i bez primedbe!

kvalitet je odlican i dosta paznje se obraca na detalje!

topla sugestija za pizza majstore: promenite pelat! ili ga drugacije zacinite!

ljudi se vracaju slatkom ukusu pelata,  ne kiselim, belolucnim i usoljenim!

inace svaka cast za sve ostalo i samo tako nastavite!


veliki pozdrav od pizza majstora! ;-)"	1
.... fina pizza , veoma niske cene  :))	0
"jako los odnos cene i kvaliteta za rucak smo narucili: cureci file u susamu, karadjordjevu i mediterano vocnu salatu. po komentarima, ocenama i ceni smo imali velika ocekivanja, ali smo se , nazalost, razocarali. cureci file i karadjordjeva su bili ok. iako su dosli za manje od 45 (od najavljenih 75) meso je bilo hladno i solidno suvo. slicno je bilo i sa pomfritom. uz karadjordjevu nismo dobili lepinju koja je navedene u opisu. vocna salata je bila jako siromasna - od navedenog voca jedino je breskva i pomorandza bila pristuna, ostalo voce je stavljeno toliko da se kaze da ga formalno ima.
za izbor hrane je data ocena 4, zbog nedostatka dezerta. sto se tice usluge, ocena je 4 jer nije doneta lepinja."	0
1 onako :/ , malo vise vodenasto	1
odlicno odlicna pica, domacinski fazon, dobra cena.	1
decent food with enormous portions! if you are hungry, then you are guaranteed to be filled to your throat after ordering food from peng king. food is of a decent quality and priced decently, but portions are enormous! i'd recommend to try!	0
odlicno i brzo. kao uvek :)	1
super super odlicna pica	1
madjarica pica je korektna, stigla i pre vremena, mnogo ljuti feferoni :) jedino sto je od punjenog ruba bilo samo testa preklopljenog, ali ne i punjenja.	1
odlicno narucio sam picu galija, prepuna pecurki, jaje divno ispeceno, nemam zamjerki. predvidjeno vrijeme isporuke 35 min, stiglo za 20 min.	1
.........odlicni ste........ nema sta da se kaze. hrana je odlicna ,higijena na nivou ,usluga super i prijatno osoblje.	1
dostava dostava kasnila,  stiglo  posle 90 min, hladno, pomfrit u zivotu sitnije seckan nisam video,  hrana ok i ako je bila hladna	0
katastrofa narucili picu a nismo je dobili	0
orao dostava je stigla za 45 minuta kao sto i pise i zvali su me da me obaveste da se naplacuje dostava,ali je pica bila uzasna i doneli su je hladnu,fujjjjj	0
chicken obrok salata fantasticno, bogato, ukusno, cak i lepse nego na slici... nikakve zamerke samo pohvale.	1
sve po starmo -provereno kao i obicno, sve je super. odlicna teleca corba (puna mesa). usluga odlicna.	1
"najgora dostava ikada sa 3 drugara sam narucio ukupno 2 punjene pljeskavice, punjeni batak i pilece belo 
(plus neke sitnice, koliko da prebacimo min. iznos za dostavu). dobio sam odgovor da ce hrana stici za sat vremena.

posle sat i dvadeset minuta od kako sam narucio klopa nije stigla, a kako mi se niko nije javio, odlucio sam da pozovem restoran. dobio sam odgovor da je porudzbina u putu.

10 minuta od tog razgovora, zove me vozac da mi kaze da on tada krece sa miljakovca na konjarnik (gde zivim). znaci, jos 15ak minuta cekanja.

na kraju, posle maltene 2 sata cekanja na klopu, porudzbina je stigla. uredno sam isplatio dostavljaca i otisao da vidim kakva je hrana. na moje veliko iznenadjenje, pilece belo uopste nije bilo spakovano u porudzbinu ali je cena istog uracunata u komplet.

pozvao sam vozaca koji je pokusao da pomogne koliko je mogao, ali mi je na kraju objasnio da mu ""iz staba"" kazu da su sve spakovali i da ne vraca novac.

dakle, da rezimiram, cekao sam na hranu skoro sat vremena vise od vremena za koje je bilo receno da ce stici, na kraju sam pokraden za pilece belo, a ostatak hrane je bio hladan i bezukusan. 

najgora dostava ikada, vise nikad ovde necu naruciti!!!"	0
onako moglo je malo vise bifteka da bude	0
"prvi macici... 1 x palacinka eurokrem
dodaci za slatke palacinke: mlevena plazma (+20.00 rsd)
cena: 150.00 rsd
1 x palacinka eurokrem
dodaci za slatke palacinke: mlevena plazma (+20.00 rsd)
cena: 150.00 rsd
1 x pomfrit 200 grama
cena: 100.00 rsd
1 x gurmanska pljeskavica 230 grama
izbor peciva: u domacem somunu
prilozi: kecap, pavlaka, zelena salata, kupus
cena: 230.00 rsd
zbir: 630.00 rsd


ovo je porudzbina za koju je od restorana dato vreme isporuke 60 min.
kasnjenje od 10-15 minuta,uz po hladnoci jurnjavu za dostavljacem,no dobro nije strasno,ume biti i strasnije ali svakako nije dobro.

gurmanska je stvarno preljuta,bas iako volim ljutu hranu je tesko pala na stomak,nisam do kraja je ni pojeo,preljuta...ne kazem da je vasa greska nego generalno dajem opis da ljudi znaju u startu,da se razumemo. naleteh na par hrskavica ali ok,nije strasno.

pomfrit ok,ali gnjecav,hladan,gumen...

palacinke nekako gumene,falilo je vise fila da se ta gumoca bar malo suzbije.

sve u svemu mora to mnogo ozbiljnije skoro 80 min za 3 obicne stvari od koje za palacinku treba 3 min da se napravi a pljeskavicu 10,je malo previse. pogotovo sto smo udaljeni nekih najvise 10 minuta."	1
"ukusno.. sem sto su kasnili 25 min na zakazanih 40..nema zamerki..
ukusno..lepo..veliko.."	0
kao i uvek odlicna pica po ekstra ceni. zahtev da bude resija ispostovan do kraja.	1
veoma lose teletina sumnjam da je teletina, sos je ocajan. ovo je najgora dostava hrane koju sam u zivotu narucio.	0
utisak narucena pica i 3 palacinke, doneta pica i 2 palacinke	0
giros porcija sve pohvale. i dalje ste najbolji i najbolji giros pravite. sto se dostave tice 100 zvezdica, pisalo 35 min a stigla za 22min :)	1
hrana nije stigla!!! katastrofa	0
"hrana u kesi dostava je stigla 10-ak minuta pre obecanog, problem je nastao kada sam otvorio kesu, jer je hrana bukvalno bila sva ispreturana i pomesana. krompir pire koji sam narucio nisu ni poslali, zemicke su bile jako tvrde, tako da je samo sredina mogla da se jede. 

nakon sto sam pozvao restoran rekli su da ce doneti novu isporuku, na zalost to nisam prihvatio jer nisam mogao da cekam novih sat vremena, u svakom slucaju da se nisu ponudili bila bi ocena 1.

sto se mene tice vise nikada necu poruciti iz ovog restorana."	0
"odlican rostilj ovog puta bile su porucene punjene pljeskavice, 1kg. ja i burazer bolje pleskavice nismo jeli. zaista ne mogu da nadjem zamerku na kvalitet. samo da tako nastave.

dostavljac nije kasnio.

inace, ovo je vise sugestija nego kritika, ne bi bilo lose  da u svoju ponudu ubace salate prilikom porucivanja na kilogram."	1
nesmotreni iz restorana zaboravljaju da uz obrok posalju i pice iako je deo akcije i deo narudzbine	0
"razocaravajuce umesto onoga sa fotke, dakle cevapa prekrivenog zutim sirom , zbog kojeg sam porucila sta jesam, u ""cheese cevup"" je bio onaj beli sir najnizeg ranga za pite iz kuhinje soc pomoci . uzasno razocaravajuce i neukusno. dobila sam lepinju /pristojnu/ sa gooomilom crvenog luka. i to je taj cheese cevup. pri cemu su u jedan stavili zelenu salatu u drugi /kao isti/ gomilu tvrdih krastavaca....grozno. bahato. neukusno. kiselo. suvo.  cevap ima u vrh glave 50 grama."	0
hladno dostava kasnila 25min, doslo je, naravno, hladno. kvalitet hrane i nije toliko los, bilo bi 3-4 da nije stiglo hladno. dostavljac, blago receno, neljubazan.	0
minus pise 45 min, proslo 75min i hrane nema... veliki minus!	0
biftek sendvic klopa super,brza dostava	1
standard odlicno! kad ne mogu da se odlucim- idem na sigurno, a minuta je zaista siguran pogodak u bilo koje doba!	1
govorna posta?! hrana nikad nije ni stigla i posle punih 100 minuta nam se javila govorna posta. pffff oni se zezaju, zar ne?	0
"pizza i palacinke cene definitivno jace. dostava malkice kasnila tipa 5 minuta.

a sada ono sta smo jeli :d

dakle 32cm pizza u sustini je ok za dvojicu gladnih. jedna od boljih ali ne i nesto da bih sada rekao - jeo sam nikad bolju picu.  isao sam na preporuku sto se tice ovog restorana i same pice. moja ocena pa...naginje ka 4.

palacinke posle pice su bile too much. dakle obe sa eurokremom, jedna sa plazmom druga sa visnjama. ta sa plazmom je bila ok sa akcentom na nedovoljno pecenom palacinkom, dok je kolega koji je jeo sa vishnjom bio zadovoljan ali su pretarali sa nadevom jer mu je curelo bahato i nasla se jedna kospica :d

genralno, mora pasti barem jos jedna porudzbina za ili ili..za sada nije mlak utisak ali cetvorka na kilavim nogama :)"	0
